a,c_informal,c_formal,sflow_informal,sflow_formal
2.42496852646638,0.546611427472993,0.594858187740818,-0.197522884955629,0.219905678749764
2.43226323319027,0.546920174025944,0.5951357410334,-0.197789559096635,0.219673317195163
2.43955793991416,0.547228536021523,0.595413104672518,-0.198055810224533,0.219441164259372
2.44685264663805,0.547536515404085,0.595690280684259,-0.198321640478113,0.219209217713696
2.45414735336195,0.547844114106431,0.595967271099296,-0.198587051983455,0.218977475324394
2.46144206008584,0.54815133405001,0.596244077953381,-0.198852046854153,0.21874593485214
2.46873676680973,0.548458177145054,0.596520703287368,-0.199116627191462,0.218514594051992
2.47603147353362,0.548764645290739,0.596797149147571,-0.199380795084477,0.218283450673008
2.48332618025751,0.549070740375311,0.597073417585967,-0.199644552610267,0.218052502458011
2.4906208869814,0.549376464276241,0.59734951066033,-0.199907901834051,0.217821747143451
2.49791559370529,0.549681818860357,0.597625430434656,-0.20017084480934,0.217591182458931
2.50521030042918,0.549986805984044,0.597901178979281,-0.200433383578156,0.217360806127083
2.51250500715308,0.550291427493264,0.59817675837111,-0.200695520171059,0.21713061586331
2.51979971387697,0.550595685223867,0.598452170693923,-0.200957256607484,0.216900609375455
2.52709442060086,0.550899581001603,0.598727418038538,-0.201218594895755,0.216670784363617
2.53438912732475,0.551203116642262,0.599002502503211,-0.20147953703324,0.216441138519716
2.54168383404864,0.551506293951918,0.599277426193702,-0.201740085006624,0.216211669527414
2.54897854077253,0.551809114726915,0.599552191223622,-0.202000240791881,0.215982375061741
2.55627324749642,0.552111580754159,0.599826799714719,-0.202260006354611,0.215753252788773
2.56356795422031,0.552413693811145,0.600101253797048,-0.202519383650056,0.21552430036545
2.57086266094421,0.552715455666095,0.600375555609318,-0.202778374623263,0.215295515439192
2.5781573676681,0.55301686807814,0.600649707299058,-0.203036981209273,0.215066895647717
2.58545207439199,0.553317932797421,0.600923711022979,-0.203295205333243,0.214838438618643
2.59274678111588,0.553618651565238,0.601197568947164,-0.203553048910603,0.214610141969278
2.60004148783977,0.553919026114178,0.601471283247417,-0.203810513847199,0.214382003306239
2.60733619456366,0.554219058168167,0.601744856109464,-0.204067602039347,0.214154020225226
2.61463090128755,0.554518749442734,0.602018289729196,-0.204324315374132,0.21392619031076
2.62192560801144,0.554818101645038,0.602291586313102,-0.204580655729427,0.213698511135703
2.62922031473534,0.555117116473998,0.602564748078422,-0.204836624974044,0.213470980261089
2.63651502145923,0.555415795620502,0.602837777253447,-0.20509222496796,0.2132435952358
2.64380972818312,0.555714140767404,0.603110676077851,-0.205347457562313,0.213016353596195
2.65110443490701,0.556012153589743,0.603383446802934,-0.205602324599647,0.212789252865842
2.6583991416309,0.556309835754872,0.603656091691986,-0.20585682791405,0.212562290555124
2.66569384835479,0.556607188922455,0.603928613020458,-0.206110969331152,0.212335464161044
2.67298855507868,0.556904214744774,0.604201013076425,-0.206364750668465,0.212108771166719
